"time","prey","predator","parametres","experiment"
5.69160653742624,0.931902061311541,3.3368859648524487,"A=2, B=1, C=2, D=1","exp3"
5.813367932080636,0.8130199955489853,2.906989700303322,"A=2, B=1, C=2, D=1","exp3"
5.943635736718274,0.743240337879062,2.4778894862895093,"A=2, B=1, C=2, D=1","exp3"
6.0763748239085436,0.7160718273224183,2.0924999218766476,"A=2, B=1, C=2, D=1","exp3"
6.219176425666434,0.7251305364403803,1.742344056404444,"A=2, B=1, C=2, D=1","exp3"
6.372171316029869,0.7727232861143821,1.4381318569236532,"A=2, B=1, C=2, D=1","exp3"
6.540129320309119,0.8687514810298613,1.1789559336508322,"A=2, B=1, C=2, D=1","exp3"
6.723688684222824,1.0306174148888607,0.9712928958527905,"A=2, B=1, C=2, D=1","exp3"
6.923631877646414,1.286815968469745,0.8196828866106135,"A=2, B=1, C=2, D=1","exp3"
7.122306579433682,1.6422457697592334,0.7356372171220052,"A=2, B=1, C=2, D=1","exp3"
7.312794789036849,2.0954329422294586,0.7161862470484227,"A=2, B=1, C=2, D=1","exp3"
7.490082870582077,2.6230827278662883,0.7622021862615925,"A=2, B=1, C=2, D=1","exp3"
7.655056929666622,3.189225402014559,0.8845006572046711,"A=2, B=1, C=2, D=1","exp3"
7.809915555634107,3.7316301688535303,1.1094903503832372,"A=2, B=1, C=2, D=1","exp3"
7.962213843756276,4.160355331914544,1.4957327975224848,"A=2, B=1, C=2, D=1","exp3"
8.100674174033081,4.305003401415459,2.0449651731150897,"A=2, B=1, C=2, D=1","exp3"
8.21592718280898,4.140549872790354,2.6493422511958804,"A=2, B=1, C=2, D=1","exp3"
8.327115153045096,3.7172035234289016,3.2902024326585297,"A=2, B=1, C=2, D=1","exp3"
8.439196920851982,3.1112530536452487,3.8593636962462106,"A=2, B=1, C=2, D=1","exp3"
8.562240510646893,2.41051397933819,4.2360863897506995,"A=2, B=1, C=2, D=1","exp3"
8.663261911454557,1.913271945049123,4.302331960692192,"A=2, B=1, C=2, D=1","exp3"
8.770594336847136,1.5029937769330228,4.165027577958549,"A=2, B=1, C=2, D=1","exp3"
8.881183898404466,1.2009928498229385,3.873014419297413,"A=2, B=1, C=2, D=1","exp3"
9.013022834799767,0.9655328412396383,3.42775354721671,"A=2, B=1, C=2, D=1","exp3"
9.135975561218624,0.8321468202170597,2.991622694929329,"A=2, B=1, C=2, D=1","exp3"
9.264685567670067,0.7533918501277531,2.5596637573872436,"A=2, B=1, C=2, D=1","exp3"
9.39637819027837,0.7186531484081936,2.166219164246942,"A=2, B=1, C=2, D=1","exp3"
9.537042719927566,0.7204765929709488,1.808411433438943,"A=2, B=1, C=2, D=1","exp3"
9.687519723702724,0.7598686572909426,1.4954305333460935,"A=2, B=1, C=2, D=1","exp3"
9.852367508594435,0.8450901114879489,1.2267891151485355,"A=2, B=1, C=2, D=1","exp3"
10.032626128870307,0.9918337751690538,1.0085985812134444,"A=2, B=1, C=2, D=1","exp3"
10.229389002605776,1.2264150979691315,0.8452664679744194,"A=2, B=1, C=2, D=1","exp3"
10.429948382965856,1.5629824123167602,0.7473050736546015,"A=2, B=1, C=2, D=1","exp3"
10.622042683648457,1.9963504250168607,0.7150295434108774,"A=2, B=1, C=2, D=1","exp3"
10.802373939666541,2.5122091353360454,0.7474314524780594,"A=2, B=1, C=2, D=1","exp3"
10.969511243694953,3.073951363183798,0.8526406026719104,"A=2, B=1, C=2, D=1","exp3"
11.126126427109323,3.6275238413397126,1.053723828141356,"A=2, B=1, C=2, D=1","exp3"
11.277820089307248,4.088598326794723,1.3993992508253765,"A=2, B=1, C=2, D=1","exp3"
11.421351835706819,4.302973001722168,1.9248183643618226,"A=2, B=1, C=2, D=1","exp3"
11.543916062685781,4.187361024817078,2.5427334055622968,"A=2, B=1, C=2, D=1","exp3"
11.656963828986008,3.7968104485910006,3.192611229049859,"A=2, B=1, C=2, D=1","exp3"
11.770581239125514,3.20084975590263,3.790256611041588,"A=2, B=1, C=2, D=1","exp3"
11.897462943143042,2.474281129943197,4.213879684929306,"A=2, B=1, C=2, D=1","exp3"
11.999837760283638,1.9596321161645165,4.304910573795608,"A=2, B=1, C=2, D=1","exp3"
12.108138735136619,1.534155771925013,4.183724956476273,"A=2, B=1, C=2, D=1","exp3"
12.21850724916576,1.2231270647168218,3.9023601538574924,"A=2, B=1, C=2, D=1","exp3"
12.349080795161163,0.9809749178710321,3.466224311373711,"A=2, B=1, C=2, D=1","exp3"
12.473462645538193,0.8402186414085272,3.024718347120847,"A=2, B=1, C=2, D=1","exp3"
12.601839718104843,0.7577373463279093,2.5910586533332065,"A=2, B=1, C=2, D=1","exp3"
12.733601864337247,0.7199926097890397,2.1933954822354425,"A=2, B=1, C=2, D=1","exp3"
12.873733470512951,0.7192282605876765,1.8323592425347173,"A=2, B=1, C=2, D=1","exp3"
13.023624380571345,0.7558819114075718,1.5157631705293237,"A=2, B=1, C=2, D=1","exp3"
13.18757131687295,0.8376099961603529,1.243656843498997,"A=2, B=1, C=2, D=1","exp3"
13.366881562379728,0.9795911380954381,1.0217304278876846,"A=2, B=1, C=2, D=1","exp3"
13.562680316514852,1.207382863472172,0.8544202597434898,"A=2, B=1, C=2, D=1","exp3"
13.763921786223152,1.5379098245244565,0.7517462839139337,"A=2, B=1, C=2, D=1","exp3"
13.956585415383328,1.9648578883618548,0.7152783695111018,"A=2, B=1, C=2, D=1","exp3"
14.137971503383104,2.4767431417371872,0.7433373948650392,"A=2, B=1, C=2, D=1","exp3"
14.305873201887382,3.0367065334576067,0.8432753637024318,"A=2, B=1, C=2, D=1","exp3"
14.463149723572004,3.5932696757532643,1.0371475269840251,"A=2, B=1, C=2, D=1","exp3"
14.614835641815905,4.063560210632911,1.3709952616833707,"A=2, B=1, C=2, D=1","exp3"
14.773736224343478,4.304196028187638,1.949197283361776,"A=2, B=1, C=2, D=1","exp3"
14.901162802047011,4.162476826363118,2.600384040263248,"A=2, B=1, C=2, D=1","exp3"
15.01980750588965,3.7225285434388953,3.28312369598621,"A=2, B=1, C=2, D=1","exp3"
15.138155455283293,3.081703867083759,3.8803777100350803,"A=2, B=1, C=2, D=1","exp3"
15.266198838874491,2.3566815066855065,4.25191841664673,"A=2, B=1, C=2, D=1","exp3"
15.370778455546459,1.8543942330864165,4.294991016792173,"A=2, B=1, C=2, D=1","exp3"
15.48169297288274,1.4486735185796706,4.1271724015304665,"A=2, B=1, C=2, D=1","exp3"
15.596861146958739,1.154028248408034,3.803879655785004,"A=2, B=1, C=2, D=1","exp3"
15.735077206821572,0.9289749630470685,3.3273801324082366,"A=2, B=1, C=2, D=1","exp3"
15.858659892556606,0.8100673390928448,2.8916475290661428,"A=2, B=1, C=2, D=1","exp3"
15.990818933795103,0.7413023873737816,2.4582881509143326,"A=2, B=1, C=2, D=1","exp3"
16.125156673146527,0.7158505120856545,2.0714150925148327,"A=2, B=1, C=2, D=1","exp3"
16.269631674758585,0.7272336793678823,1.7213134743510512,"A=2, B=1, C=2, D=1","exp3"
16.424360342293507,0.7779771486347115,1.4184798855878578,"A=2, B=1, C=2, D=1","exp3"
16.594150538092407,0.8785264186252497,1.1617874273006132,"A=2, B=1, C=2, D=1","exp3"
16.779559746931113,1.0470099154197892,0.9575704923685839,"A=2, B=1, C=2, D=1","exp3"
16.981239462973885,1.312865776241629,0.8103312618579606,"A=2, B=1, C=2, D=1","exp3"
17.179471015476793,1.6767627404718057,0.7317865908461372,"A=2, B=1, C=2, D=1","exp3"
17.36952620594489,2.138776487848624,0.7177708043824472,"A=2, B=1, C=2, D=1","exp3"
17.545749255110135,2.6716177972714967,0.7698410398360747,"A=2, B=1, C=2, D=1","exp3"
17.70999059603555,3.239366909586253,0.9001099241141723,"A=2, B=1, C=2, D=1","exp3"
17.864321375786194,3.776032946488497,1.1366089454642556,"A=2, B=1, C=2, D=1","exp3"
18.01729770364569,4.188375058006314,1.5432321753714098,"A=2, B=1, C=2, D=1","exp3"
18.153026476883287,4.300569181033557,2.1003121169814403,"A=2, B=1, C=2, D=1","exp3"
18.267291856171255,4.1100846799833315,2.70951698518253,"A=2, B=1, C=2, D=1","exp3"
18.37817010185147,3.666555366331016,3.3475141756992617,"A=2, B=1, C=2, D=1","exp3"
18.490914200490586,3.0475361956463463,3.904543887822956,"A=2, B=1, C=2, D=1","exp3"
18.61039044119123,2.3709789491653472,4.2474807940215005,"A=2, B=1, C=2, D=1","exp3"
18.71190003962994,1.8791298465897979,4.298013197947219,"A=2, B=1, C=2, D=1","exp3"
18.818672946288267,1.479739607329195,4.1488908370390485,"A=2, B=1, C=2, D=1","exp3"
18.930194740153407,1.1830069290225618,3.846793869217969,"A=2, B=1, C=2, D=1","exp3"
19.06328325564407,0.9529706346489759,3.3937341843546074,"A=2, B=1, C=2, D=1","exp3"
19.185646047108367,0.8252163424196266,2.9604096138244977,"A=2, B=1, C=2, D=1","exp3"
19.31491780885291,0.7497743358810224,2.5295312585220144,"A=2, B=1, C=2, D=1","exp3"
19.44693394633666,0.7178267321718149,2.1392269238865644,"A=2, B=1, C=2, D=1","exp3"
19.588357590721042,0.7222696647507649,1.7842617200542632,"A=2, B=1, C=2, D=1","exp3"
19.7397171345607,0.7646016188261955,1.4745394724970189,"A=2, B=1, C=2, D=1","exp3"
19.905679052825057,0.8536767009952755,1.2093555933664257,"A=2, B=1, C=2, D=1","exp3"
20.0,0.9251582370044015,1.08894831928797,"A=2, B=1, C=2, D=1","exp3"
